Year,State Coverage,Region,Quantity,Total Value
2001,Colorado,West,50700000.0,281300000.0
2001,Connecticut,Northeast,17530000.0,127900000.0
2001,Delaware,South,3370000.0,19300000.0
2001,Florida,South,119900000.0,624000000.0
2001,Georgia,South,85260000.0,501800000.0
2001,Hawaii,West,7174000.0,70570000.0
2001,Idaho,West,20250000.0,74900000.0
2001,Illinois,Midwest,115700000.0,615000000.0
2001,Indiana,Midwest,87000000.0,401000000.0
2001,Iowa,Midwest,49800000.0,252800000.0
2001,Kansas,Midwest,33000000.0,139100000.0
2001,Kentucky,South,68800000.0,364400000.0
2001,Louisiana,South,18100000.0,85100000.0
2001,Maine,Northeast,15410000.0,69100000.0
2001,Maryland,South,40700000.0,247800000.0
2001,Massachusetts,Northeast,28500000.0,210300000.0
2001,Michigan,Midwest,119600000.0,427000000.0
2001,Minnesota,Midwest,49530000.0,212000000.0
2001,Mississippi,South,15610000.0,88900000.0
2001,Missouri,Midwest,92600000.0,455800000.0
2001,Montana,West,17670000.0,79600000.0
2001,Nebraska,Midwest,19360000.0,88800000.0
2001,Nevada,West,41720000.0,210600000.0
2001,New Hampshire,Northeast,13660000.0,65400000.0
2001,New Jersey,Northeast,43200000.0,282000000.0
2001,New Mexico,West,14830000.0,80600000.0
2001,New York,Northeast,84600000.0,513000000.0
2001,North Carolina,South,81700000.0,546500000.0
2001,North Dakota,Midwest,10367700.0,26619000.0
2001,Ohio,Midwest,126300000.0,595000000.0
2001,Oklahoma,South,52600000.0,222800000.0
2001,Oregon,West,37800000.0,198700000.0
2001,Pennsylvania,Northeast,120200000.0,688000000.0
2001,Rhode Island,Northeast,3130000.0,20320000.0
2001,South Carolina,South,37200000.0,197900000.0
2001,South Dakota,Midwest,16930000.0,68200000.0
2001,Tennessee,South,66950000.0,390400000.0
2001,Texas,South,208900000.0,1011000000.0
2001,Utah,West,36830000.0,149500000.0
2001,Vermont,Northeast,9520000.0,44300000.0
2001,Virginia,South,80900000.0,510400000.0
2001,Washington,West,55500000.0,304300000.0
2001,West Virginia,South,17120000.0,74960000.0
2001,Wisconsin,Midwest,78100000.0,309000000.0
2001,Wyoming,West,11570000.0,55500000.0
2002,Alabama,South,55900000.0,313700000.0
2002,Alaska,West,19200000.0,109200000.0
2002,Arizona,West,62250000.0,345500000.0
2002,Arkansas,South,39410000.0,203600000.0
2002,California,West,218400000.0,1533000000.0
2002,Colorado,West,55700000.0,318000000.0
2002,Connecticut,Northeast,18340000.0,125300000.0
2002,Delaware,South,2190000.0,17300000.0
2002,Florida,South,124100000.0,687000000.0
2002,Georgia,South,77100000.0,488200000.0
2002,Hawaii,West,6990000.0,72100000.0
2002,Idaho,West,19120000.0,73500000.0
2002,Illinois,Midwest,107200000.0,577000000.0
2002,Indiana,Midwest,83000000.0,389000000.0
2002,Iowa,Midwest,50500000.0,256300000.0
2002,Kansas,Midwest,30860000.0,134700000.0
2002,Kentucky,South,60130000.0,339900000.0
2002,Louisiana,South,17900000.0,96800000.0
2002,Maine,Northeast,13680000.0,63800000.0
2002,Maryland,South,39700000.0,249500000.0
2002,Massachusetts,Northeast,26000000.0,186300000.0
2002,Michigan,Midwest,118500000.0,438000000.0
2002,Minnesota,Midwest,53660000.0,232600000.0
2002,Mississippi,South,18520000.0,110200000.0
2002,Missouri,Midwest,83200000.0,418300000.0
2002,Montana,West,19070000.0,86000000.0
2002,Nebraska,Midwest,20120000.0,97400000.0
2002,Nevada,West,43410000.0,200900000.0
2002,New Hampshire,Northeast,13450000.0,66100000.0
2002,New Jersey,Northeast,36500000.0,214300000.0
2002,New Mexico,West,16480000.0,85900000.0
2002,New York,Northeast,86300000.0,549000000.0
2002,North Carolina,South,72900000.0,501700000.0
2002,North Dakota,Midwest,10765000.0,28576000.0
2002,Ohio,Midwest,120700000.0,576000000.0
2002,Oklahoma,South,55200000.0,237300000.0
2002,Oregon,West,39300000.0,217000000.0
2002,Pennsylvania,Northeast,120100000.0,693000000.0
2002,Rhode Island,Northeast,3540000.0,25500000.0
2002,South Carolina,South,36000000.0,200500000.0
2002,South Dakota,Midwest,18680000.0,81300000.0
2002,Tennessee,South,64120000.0,381900000.0
2002,Texas,South,191600000.0,941000000.0
2002,Utah,West,35240000.0,142100000.0
2002,Vermont,Northeast,9350000.0,43500000.0
2002,Virginia,South,69400000.0,455000000.0
2002,Washington,West,56900000.0,302900000.0
2002,West Virginia,South,16100000.0,71850000.0
2002,Wisconsin,Midwest,75200000.0,305000000.0
2002,Wyoming,West,12160000.0,52600000.0
2003,Alabama,South,63800000.0,353600000.0
2003,Alaska,West,12700000.0,71600000.0
2003,Arizona,West,71750000.0,385100000.0
2003,Arkansas,South,39420000.0,197100000.0
2003,California,West,207500000.0,1521000000.0
2003,Colorado,West,47900000.0,277000000.0
2003,Connecticut,Northeast,18550000.0,133000000.0
2003,Delaware,South,2550000.0,17900000.0
2003,Florida,South,128000000.0,728000000.0
2003,Georgia,South,82890000.0,550800000.0
2003,Hawaii,West,6429000.0,74960000.0
2003,Idaho,West,19660000.0,75000000.0
2003,Illinois,Midwest,110600000.0,614000000.0
2003,Indiana,Midwest,83400000.0,366000000.0
2003,Iowa,Midwest,49000000.0,268000000.0
2003,Kansas,Midwest,31400000.0,145900000.0
2003,Kentucky,South,62400000.0,372500000.0
2003,Louisiana,South,21200000.0,105000000.0
2003,Maine,Northeast,13930000.0,70100000.0
2003,Maryland,South,42700000.0,267900000.0
2003,Massachusetts,Northeast,25900000.0,191800000.0
2003,Michigan,Midwest,104700000.0,377000000.0
2003,Minnesota,Midwest,58780000.0,273800000.0
2003,Mississippi,South,17450000.0,116500000.0
2003,Missouri,Midwest,82100000.0,475400000.0
2003,Montana,West,18260000.0,86400000.0
2003,Nebraska,Midwest,20260000.0,94200000.0
2003,Nevada,West,44930000.0,222500000.0
2003,New Hampshire,Northeast,12580000.0,62600000.0
2003,New Jersey,Northeast,43000000.0,284000000.0
2003,New Mexico,West,17030000.0,91300000.0
2003,New York,Northeast,83900000.0,524000000.0
2003,North Carolina,South,77600000.0,560600000.0
2003,North Dakota,Midwest,13550200.0,36123000.0
2003,Ohio,Midwest,117800000.0,581000000.0
2003,Oklahoma,South,51100000.0,241500000.0
2003,Oregon,West,40300000.0,227000000.0
2003,Pennsylvania,Northeast,122400000.0,712000000.0
2003,Rhode Island,Northeast,3790000.0,31700000.0
2003,South Carolina,South,37400000.0,218700000.0
2003,South Dakota,Midwest,18680000.0,69500000.0
2003,Tennessee,South,62650000.0,398100000.0
2003,Texas,South,212200000.0,1020000000.0
2003,Utah,West,35220000.0,153100000.0
2003,Vermont,Northeast,8810000.0,45000000.0
2003,Virginia,South,77800000.0,546500000.0
2003,Washington,West,52700000.0,289700000.0
2003,West Virginia,South,15071000.0,73850000.0
2003,Wisconsin,Midwest,74400000.0,310000000.0
2003,Wyoming,West,13310000.0,59000000.0
2004,Alabama,South,62500000.0,361400000.0
2004,Alaska,West,11730000.0,65900000.0
2004,Arizona,West,93600000.0,505900000.0
2004,Arkansas,South,43620000.0,227400000.0
2004,California,West,221400000.0,1645000000.0
2004,Colorado,West,52200000.0,303300000.0
2004,Connecticut,Northeast,18430000.0,131300000.0
2004,Delaware,South,2980000.0,21900000.0
2004,Florida,South,134300000.0,826000000.0
2004,Georgia,South,88970000.0,587400000.0
2004,Hawaii,West,6730000.0,73400000.0
2004,Idaho,West,23220000.0,92700000.0
2004,Illinois,Midwest,114000000.0,665000000.0
2004,Indiana,Midwest,85100000.0,381000000.0
2004,Iowa,Midwest,52900000.0,293300000.0
2004,Kansas,Midwest,30550000.0,154800000.0
2004,Kentucky,South,73400000.0,440700000.0
2004,Louisiana,South,19400000.0,103000000.0
2004,Maine,Northeast,15170000.0,78400000.0
2004,Maryland,South,48000000.0,289500000.0
2004,Massachusetts,Northeast,28100000.0,198900000.0
2004,Michigan,Midwest,106100000.0,397000000.0
2004,Minnesota,Midwest,65600000.0,303600000.0
2004,Mississippi,South,16860000.0,115000000.0
2004,Missouri,Midwest,104800000.0,624100000.0
2004,Montana,West,18390000.0,93300000.0
2004,Nebraska,Midwest,22000000.0,105100000.0
2004,Nevada,West,54460000.0,271800000.0
2004,New Hampshire,Northeast,13660000.0,70500000.0
2004,New Jersey,Northeast,45600000.0,306000000.0
2004,New Mexico,West,17500000.0,116400000.0
2004,New York,Northeast,82500000.0,516000000.0
2004,North Carolina,South,83700000.0,608700000.0
2004,North Dakota,Midwest,11965000.0,33830000.0
2004,Ohio,Midwest,127300000.0,659000000.0
2004,Oklahoma,South,51800000.0,259700000.0
2004,Oregon,West,43400000.0,251000000.0
2004,Pennsylvania,Northeast,132900000.0,765000000.0
2004,Rhode Island,Northeast,4090000.0,34400000.0
2004,South Carolina,South,41260000.0,245100000.0
2004,South Dakota,Midwest,20310000.0,79000000.0
2004,Tennessee,South,65730000.0,428500000.0
2004,Texas,South,203700000.0,1057000000.0
2004,Utah,West,38030000.0,170100000.0
2004,Vermont,Northeast,10080000.0,54800000.0
2004,Virginia,South,86800000.0,618800000.0
2004,Washington,West,53600000.0,302500000.0
2004,West Virginia,South,15224000.0,75100000.0
2004,Wisconsin,Midwest,82700000.0,350000000.0
2004,Wyoming,West,16800000.0,76000000.0
2005,Alabama,South,66000000.0,399500000.0
2005,Alaska,West,17640000.0,97700000.0
2005,Arizona,West,97600000.0,593000000.0
2005,Arkansas,South,48000000.0,292000000.0
2005,California,West,218200000.0,1931000000.0
2005,Colorado,West,58300000.0,372500000.0
2005,Connecticut,Northeast,18900000.0,160800000.0
2005,Delaware,South,2640000.0,20000000.0
2005,Florida,South,153500000.0,1220000000.0
2005,Georgia,South,91800000.0,699300000.0
2005,Hawaii,West,9660000.0,124900000.0
2005,Idaho,West,23790000.0,108400000.0
2005,Illinois,Midwest,114000000.0,760000000.0
2005,Indiana,Midwest,87300000.0,456000000.0
2005,Iowa,Midwest,56300000.0,364200000.0
2005,Kansas,Midwest,32400000.0,196900000.0
2005,Kentucky,South,72100000.0,501000000.0
2005,Louisiana,South,18600000.0,113000000.0
2005,Maine,Northeast,15750000.0,89200000.0
2005,Maryland,South,45800000.0,366500000.0
2005,Massachusetts,Northeast,31000000.0,238000000.0
2005,Michigan,Midwest,101000000.0,383000000.0
2005,Minnesota,Midwest,65700000.0,346400000.0
2005,Mississippi,South,17920000.0,133000000.0
2005,Missouri,Midwest,99600000.0,708700000.0
2005,Montana,West,17520000.0,100500000.0
2005,Nebraska,Midwest,21250000.0,114400000.0
2005,Nevada,West,61860000.0,298900000.0
2005,New Hampshire,Northeast,13680000.0,89200000.0
2005,New Jersey,Northeast,45700000.0,317000000.0
2005,New Mexico,West,19950000.0,138400000.0
2005,New York,Northeast,84900000.0,657000000.0
2005,North Carolina,South,86500000.0,780900000.0
2005,North Dakota,Midwest,11489900.0,35196000.0
2005,Ohio,Midwest,127000000.0,726000000.0
2005,Oklahoma,South,60700000.0,334200000.0
2005,Oregon,West,48200000.0,306000000.0
2005,Pennsylvania,Northeast,124000000.0,825000000.0
2005,Rhode Island,Northeast,4120000.0,35900000.0
2005,South Carolina,South,45900000.0,309200000.0
2005,South Dakota,Midwest,20440000.0,90000000.0
2005,Tennessee,South,74160000.0,535000000.0
2005,Texas,South,218000000.0,1293000000.0
2005,Utah,West,42670000.0,203100000.0
2005,Vermont,Northeast,10370000.0,70900000.0
2005,Virginia,South,97600000.0,866800000.0
2005,Washington,West,61300000.0,380500000.0
2005,West Virginia,South,14918000.0,109630000.0
2005,Wisconsin,Midwest,83300000.0,426000000.0
2005,Wyoming,West,18850000.0,92900000.0
2006,Alabama,South,77200000.0,480000000.0
2006,Alaska,West,14980000.0,88400000.0
2006,Arizona,West,109900000.0,791000000.0
2006,Arkansas,South,47900000.0,323600000.0
2006,California,West,228500000.0,2350000000.0
2006,Colorado,West,60600000.0,417600000.0
2006,Connecticut,Northeast,19600000.0,174700000.0
2006,Delaware,South,2790000.0,22400000.0
2006,Florida,South,174000000.0,1666000000.0
2006,Georgia,South,99700000.0,871000000.0
2006,Hawaii,West,10400000.0,156300000.0
2006,Idaho,West,29170000.0,149700000.0
2006,Illinois,Midwest,111600000.0,778000000.0
2006,Indiana,Midwest,88600000.0,506000000.0
2006,Iowa,Midwest,55900000.0,389400000.0
2006,Kansas,Midwest,35400000.0,231000000.0
2006,Kentucky,South,70010000.0,496600000.0
2006,Louisiana,South,23300000.0,188000000.0
2006,Maine,Northeast,16040000.0,105700000.0
2006,Maryland,South,45100000.0,423700000.0
2006,Massachusetts,Northeast,31300000.0,279000000.0
2006,Michigan,Midwest,85000000.0,364000000.0
2006,Minnesota,Midwest,63200000.0,361000000.0
2006,Mississippi,South,22370000.0,186700000.0
2006,Missouri,Midwest,107500000.0,668200000.0
2006,Montana,West,17840000.0,117800000.0
2006,Nebraska,Midwest,20580000.0,129300000.0
2006,Nevada,West,56200000.0,315200000.0
2006,New Hampshire,Northeast,16310000.0,119700000.0
2006,New Jersey,Northeast,45000000.0,361000000.0
2006,New Mexico,West,23570000.0,191800000.0
2006,New York,Northeast,88300000.0,680000000.0
2006,North Carolina,South,91800000.0,938300000.0
2006,North Dakota,Midwest,14347000.0,44883000.0
2006,Ohio,Midwest,116500000.0,727000000.0
2006,Oklahoma,South,60800000.0,350100000.0
2006,Oregon,West,53300000.0,396000000.0
2006,Pennsylvania,Northeast,131500000.0,932000000.0
2006,Rhode Island,Northeast,4990000.0,47100000.0
2006,South Carolina,South,42500000.0,322000000.0
2006,South Dakota,Midwest,24050000.0,106800000.0
2006,Tennessee,South,74520000.0,584400000.0
2006,Texas,South,240800000.0,1466000000.0
2006,Utah,West,56900000.0,296100000.0
2006,Vermont,Northeast,11830000.0,88400000.0
2006,Virginia,South,91800000.0,957000000.0
2006,Washington,West,65300000.0,491000000.0
2006,West Virginia,South,14929000.0,125470000.0
2006,Wisconsin,Midwest,81200000.0,416000000.0
2006,Wyoming,West,29900000.0,146800000.0
2007,Alabama,South,71800000.0,474500000.0
2007,Alaska,West,14950000.0,97000000.0
2007,Arizona,West,102500000.0,807000000.0
2007,Arkansas,South,42080000.0,303300000.0
2007,California,West,192100000.0,2059000000.0
2007,Colorado,West,57500000.0,449200000.0
2007,Connecticut,Northeast,18740000.0,192800000.0
2007,Delaware,South,3520000.0,26400000.0
2007,Florida,South,126800000.0,1382000000.0
2007,Georgia,South,91100000.0,886800000.0
2007,Hawaii,West,10640000.0,165100000.0
2007,Idaho,West,30370000.0,164500000.0
2007,Illinois,Midwest,110300000.0,790000000.0
2007,Indiana,Midwest,86100000.0,537000000.0
2007,Iowa,Midwest,52600000.0,380100000.0
2007,Kansas,Midwest,34600000.0,251100000.0
2007,Kentucky,South,65070000.0,480300000.0
2007,Louisiana,South,26200000.0,240000000.0
2007,Maine,Northeast,15980000.0,123600000.0
2007,Maryland,South,43300000.0,402000000.0
2007,Massachusetts,Northeast,28100000.0,281000000.0
2007,Michigan,Midwest,88100000.0,377000000.0
2007,Minnesota,Midwest,57400000.0,353000000.0
2007,Mississippi,South,18120000.0,160900000.0
2007,Missouri,Midwest,98200000.0,708500000.0
2007,Montana,West,17810000.0,144800000.0
2007,Nebraska,Midwest,21190000.0,146700000.0
2007,Nevada,West,47500000.0,291000000.0
2007,New Hampshire,Northeast,14700000.0,118100000.0
2007,New Jersey,Northeast,35700000.0,307000000.0
2007,New Mexico,West,25990000.0,214700000.0
2007,New York,Northeast,81600000.0,718000000.0
2007,North Carolina,South,81700000.0,960900000.0
2007,North Dakota,Midwest,15274000.0,50670000.0
2007,Ohio,Midwest,109000000.0,720000000.0
2007,Oklahoma,South,62000000.0,392200000.0
2007,Oregon,West,52000000.0,376000000.0
2007,Pennsylvania,Northeast,129300000.0,1103000000.0
2007,Rhode Island,Northeast,4650000.0,52400000.0
2007,South Carolina,South,40900000.0,347700000.0
2007,South Dakota,Midwest,19730000.0,88600000.0
2007,Tennessee,South,71040000.0,613500000.0
2007,Texas,South,249200000.0,1676000000.0
2007,Utah,West,58900000.0,362800000.0
2007,Vermont,Northeast,11770000.0,81500000.0
2007,Virginia,South,75200000.0,834000000.0
2007,Washington,West,63700000.0,491000000.0
2007,West Virginia,South,14875000.0,120620000.0
2007,Wisconsin,Midwest,71800000.0,380000000.0
2007,Wyoming,West,32000000.0,159700000.0
2008,Alabama,South,63400000.0,454300000.0
2008,Alaska,West,13390000.0,116200000.0
2008,Arizona,West,81900000.0,707000000.0
2008,Arkansas,South,41000000.0,306100000.0
2008,California,West,156900000.0,1814000000.0
2008,Colorado,West,47460000.0,370100000.0
2008,Connecticut,Northeast,16990000.0,175600000.0
2008,Delaware,South,2550000.0,20600000.0
2008,Florida,South,97000000.0,1103000000.0
2008,Georgia,South,69160000.0,705300000.0
2008,Hawaii,West,9050000.0,163800000.0
2008,Idaho,West,24850000.0,143700000.0
2008,Illinois,Midwest,94200000.0,777000000.0
2008,Indiana,Midwest,75300000.0,493000000.0
2008,Iowa,Midwest,54500000.0,401500000.0
2008,Kansas,Midwest,33600000.0,230600000.0
2008,Kentucky,South,60320000.0,463700000.0
2008,Louisiana,South,22800000.0,230000000.0
2008,Maine,Northeast,14220000.0,103300000.0
2008,Maryland,South,38100000.0,362000000.0
2008,Massachusetts,Northeast,21800000.0,231000000.0
2008,Michigan,Midwest,75000000.0,362000000.0
2008,Minnesota,Midwest,45100000.0,349000000.0
2008,Mississippi,South,17170000.0,180300000.0
2008,Missouri,Midwest,88800000.0,690200000.0
2008,Montana,West,15380000.0,123300000.0
2008,Nebraska,Midwest,21960000.0,153500000.0
2008,Nevada,West,38820000.0,249800000.0
2008,New Hampshire,Northeast,13320000.0,101900000.0
2008,New Jersey,Northeast,31500000.0,308000000.0
2008,New Mexico,West,21620000.0,170400000.0
2008,New York,Northeast,74500000.0,635000000.0
2008,North Carolina,South,67270000.0,864800000.0
2008,North Dakota,Midwest,12126200.0,39233000.0
2008,Ohio,Midwest,88100000.0,696000000.0
2008,Oklahoma,South,61500000.0,435500000.0
2008,Oregon,West,38400000.0,295000000.0
2008,Pennsylvania,Northeast,117100000.0,1262000000.0
2008,Rhode Island,Northeast,3840000.0,45300000.0
2008,South Carolina,South,32160000.0,281500000.0
2008,South Dakota,Midwest,17990000.0,82600000.0
2008,Tennessee,South,53380000.0,517200000.0
2008,Texas,South,237200000.0,1722000000.0
2008,Utah,West,47700000.0,292600000.0
2008,Vermont,Northeast,10650000.0,81100000.0
2008,Virginia,South,67800000.0,821000000.0
2008,Washington,West,57000000.0,493000000.0
2008,West Virginia,South,15626000.0,130840000.0
2008,Wisconsin,Midwest,62100000.0,428000000.0
2008,Wyoming,West,29600000.0,158000000.0
2009,Alabama,South,45700000.0,390100000.0
2009,Alaska,West,9300000.0,90500000.0
2009,Arizona,West,49690000.0,444900000.0
2009,Arkansas,South,37080000.0,275000000.0
2009,California,West,114000000.0,1252000000.0
2009,Colorado,West,36180000.0,279600000.0
2009,Connecticut,Northeast,13860000.0,163000000.0
2009,Delaware,South,2080000.0,24500000.0
2009,Florida,South,57800000.0,682000000.0
2009,Georgia,South,49660000.0,540100000.0
2009,Hawaii,West,6980000.0,116000000.0
2009,Idaho,West,16640000.0,100700000.0
2009,Illinois,Midwest,80200000.0,663000000.0
2009,Indiana,Midwest,62600000.0,388000000.0
2009,Iowa,Midwest,46300000.0,385700000.0
2009,Kansas,Midwest,26030000.0,186200000.0
2009,Kentucky,South,53810000.0,451100000.0
2009,Louisiana,South,20800000.0,209000000.0
2009,Maine,Northeast,12390000.0,89200000.0
2009,Maryland,South,31480000.0,309200000.0
2009,Massachusetts,Northeast,20560000.0,213600000.0
2009,Michigan,Midwest,57800000.0,303000000.0
2009,Minnesota,Midwest,39140000.0,285300000.0
2009,Mississippi,South,15030000.0,159200000.0
2009,Missouri,Midwest,84400000.0,709400000.0
2009,Montana,West,13190000.0,105700000.0
2009,Nebraska,Midwest,19100000.0,134800000.0
2009,Nevada,West,26620000.0,197900000.0
2009,New Hampshire,Northeast,11830000.0,103100000.0
2009,New Jersey,Northeast,25600000.0,240000000.0
2009,New Mexico,West,20100000.0,151300000.0
2009,New York,Northeast,68300000.0,691000000.0
2009,North Carolina,South,46380000.0,630600000.0
2009,North Dakota,Midwest,15285000.0,50480000.0
2009,Ohio,Midwest,71700000.0,593000000.0
2009,Oklahoma,South,48200000.0,366900000.0
2009,Oregon,West,27400000.0,217000000.0
2009,Pennsylvania,Northeast,95100000.0,1102000000.0
2009,Rhode Island,Northeast,3690000.0,44200000.0
2009,South Carolina,South,24100000.0,233900000.0
2009,South Dakota,Midwest,16110000.0,73500000.0
2009,Tennessee,South,45260000.0,493800000.0
2009,Texas,South,180500000.0,1321000000.0
2009,Utah,West,37670000.0,230500000.0
2009,Vermont,Northeast,9950000.0,92600000.0
2009,Virginia,South,49450000.0,659400000.0
2009,Washington,West,44400000.0,371000000.0
2009,West Virginia,South,12710000.0,115480000.0
2009,Wisconsin,Midwest,51600000.0,319000000.0
2009,Wyoming,West,33900000.0,169900000.0
2010,Alabama,South,47200000.0,390200000.0
2010,Alaska,West,7860000.0,70200000.0
2010,Arizona,West,43520000.0,372800000.0
2010,Arkansas,South,40330000.0,315800000.0
2010,California,West,104000000.0,1107000000.0
2010,Colorado,West,38040000.0,278100000.0
2010,Connecticut,Northeast,13180000.0,148200000.0
2010,Delaware,South,1620000.0,12300000.0
2010,Florida,South,56100000.0,640000000.0
2010,Georgia,South,48020000.0,492400000.0
2010,Hawaii,West,5760000.0,107400000.0
2010,Idaho,West,15530000.0,96500000.0
2010,Illinois,Midwest,74100000.0,617000000.0
2010,Indiana,Midwest,61900000.0,404000000.0
2010,Iowa,Midwest,46200000.0,375900000.0
2010,Kansas,Midwest,27470000.0,196000000.0
2010,Kentucky,South,53700000.0,447300000.0
2010,Louisiana,South,21400000.0,197000000.0
2010,Maine,Northeast,11490000.0,80000000.0
2010,Maryland,South,29820000.0,300700000.0
2010,Massachusetts,Northeast,20010000.0,209400000.0
2010,Michigan,Midwest,58400000.0,304000000.0
2010,Minnesota,Midwest,39840000.0,247600000.0
2010,Mississippi,South,14730000.0,157300000.0
2010,Missouri,Midwest,82500000.0,636200000.0
2010,Montana,West,12190000.0,99600000.0
2010,Nebraska,Midwest,19340000.0,141700000.0
2010,Nevada,West,21040000.0,159100000.0
2010,New Hampshire,Northeast,10990000.0,94500000.0
2010,New Jersey,Northeast,24500000.0,225000000.0
2010,New Mexico,West,16680000.0,121800000.0
2010,New York,Northeast,64100000.0,626000000.0
2010,North Carolina,South,48840000.0,638400000.0
2010,North Dakota,Midwest,17847000.0,70350000.0
2010,Ohio,Midwest,76800000.0,610000000.0
2010,Oklahoma,South,49900000.0,385900000.0
2010,Oregon,West,26500000.0,207700000.0
2010,Pennsylvania,Northeast,98800000.0,1159000000.0
2010,Rhode Island,Northeast,2890000.0,32300000.0
2010,South Carolina,South,27000000.0,237200000.0
2010,South Dakota,Midwest,16450000.0,82400000.0
2010,Tennessee,South,46800000.0,519000000.0
2010,Texas,South,182200000.0,1337000000.0
2010,Utah,West,32340000.0,195400000.0
2010,Vermont,Northeast,11060000.0,100300000.0
2010,Virginia,South,51800000.0,692400000.0
2010,Washington,West,42200000.0,329000000.0
2010,West Virginia,South,14948000.0,144740000.0
2010,Wisconsin,Midwest,50100000.0,268000000.0
2010,Wyoming,West,23200000.0,110200000.0
2011,Alabama,South,44910000.0,356600000.0
2011,Alaska,West,8840000.0,82700000.0
2011,Arizona,West,39720000.0,332100000.0
2011,Arkansas,South,33890000.0,278200000.0
2011,California,West,113100000.0,1189000000.0
2011,Colorado,West,36440000.0,267500000.0
2011,Connecticut,Northeast,12870000.0,155200000.0
2011,Delaware,South,1790000.0,10700000.0
2011,Florida,South,53500000.0,620000000.0
2011,Georgia,South,45850000.0,498300000.0
2011,Hawaii,West,5862000.0,109000000.0
2011,Idaho,West,14280000.0,84700000.0
2011,Illinois,Midwest,71000000.0,620000000.0
2011,Indiana,Midwest,60000000.0,403000000.0
2011,Iowa,Midwest,47200000.0,412000000.0
2011,Kansas,Midwest,25520000.0,177100000.0
2011,Kentucky,South,54810000.0,495500000.0
2011,Louisiana,South,20900000.0,207000000.0
2011,Maine,Northeast,11780000.0,84000000.0
2011,Maryland,South,27980000.0,292100000.0
2011,Massachusetts,Northeast,19770000.0,218800000.0
2011,Michigan,Midwest,58400000.0,328000000.0
2011,Minnesota,Midwest,45570000.0,283000000.0
2011,Mississippi,South,14420000.0,159100000.0
2011,Missouri,Midwest,74540000.0,605800000.0
2011,Montana,West,13660000.0,111200000.0
2011,Nebraska,Midwest,20390000.0,143700000.0
2011,Nevada,West,20450000.0,148600000.0
2011,New Hampshire,Northeast,11300000.0,99600000.0
2011,New Jersey,Northeast,25600000.0,240000000.0
2011,New Mexico,West,14650000.0,110900000.0
2011,New York,Northeast,65500000.0,648000000.0
2011,North Carolina,South,47820000.0,630700000.0
2011,North Dakota,Midwest,23190000.0,125700000.0
2011,Ohio,Midwest,77100000.0,625000000.0
2011,Oklahoma,South,50200000.0,372000000.0
2011,Oregon,West,26200000.0,204900000.0
2011,Pennsylvania,Northeast,100600000.0,1065000000.0
2011,Rhode Island,Northeast,3530000.0,42200000.0
2011,South Carolina,South,26570000.0,230400000.0
2011,South Dakota,Midwest,18360000.0,89200000.0
2011,Tennessee,South,45000000.0,529600000.0
2011,Texas,South,189800000.0,1362000000.0
2011,Utah,West,32920000.0,209100000.0
2011,Vermont,Northeast,11640000.0,101300000.0
2011,Virginia,South,51710000.0,732300000.0
2011,Washington,West,43900000.0,358000000.0
2011,West Virginia,South,16934000.0,174460000.0
2011,Wisconsin,Midwest,51900000.0,273000000.0
2011,Wyoming,West,24500000.0,141800000.0
2012,Alabama,South,44540000.0,362700000.0
2012,Alaska,West,9100000.0,67700000.0
2012,Arizona,West,40500000.0,357800000.0
2012,Arkansas,South,32110000.0,256500000.0
2012,California,West,112200000.0,1186000000.0
2012,Colorado,West,37380000.0,281900000.0
2012,Connecticut,Northeast,13810000.0,171300000.0
2012,Delaware,South,1340000.0,11900000.0
2012,Florida,South,61800000.0,688000000.0
2012,Georgia,South,41810000.0,468500000.0
2012,Hawaii,West,6306000.0,118000000.0
2012,Idaho,West,14690000.0,105600000.0
2012,Illinois,Midwest,66500000.0,600000000.0
2012,Indiana,Midwest,61200000.0,411000000.0
2012,Iowa,Midwest,47400000.0,404100000.0
2012,Kansas,Midwest,25730000.0,187400000.0
2012,Kentucky,South,52060000.0,486000000.0
2012,Louisiana,South,18400000.0,203000000.0
2012,Maine,Northeast,12040000.0,92000000.0
2012,Maryland,South,28030000.0,278700000.0
2012,Massachusetts,Northeast,20800000.0,224100000.0
2012,Michigan,Midwest,61200000.0,362000000.0
2012,Minnesota,Midwest,52370000.0,317900000.0
2012,Mississippi,South,13520000.0,142800000.0
2012,Missouri,Midwest,78600000.0,638600000.0
2012,Montana,West,15610000.0,125300000.0
2012,Nebraska,Midwest,19920000.0,159800000.0
2012,Nevada,West,20450000.0,159300000.0
2012,New Hampshire,Northeast,11820000.0,91700000.0
2012,New Jersey,Northeast,26000000.0,222100000.0
2012,New Mexico,West,14610000.0,119200000.0
2012,New York,Northeast,64300000.0,633000000.0
2012,North Carolina,South,48410000.0,658600000.0
2012,North Dakota,Midwest,29300000.0,206500000.0
2012,Ohio,Midwest,83800000.0,672000000.0
2012,Oklahoma,South,50700000.0,370000000.0
2012,Oregon,West,25800000.0,202800000.0
2012,Pennsylvania,Northeast,93700000.0,994000000.0
2012,Rhode Island,Northeast,3980000.0,44700000.0
2012,South Carolina,South,25780000.0,226300000.0
2012,South Dakota,Midwest,18720000.0,103700000.0
2012,Tennessee,South,44910000.0,523500000.0
2012,Texas,South,205600000.0,1560000000.0
2012,Utah,West,31510000.0,231400000.0
