Mine ID,Mine Name,Commodity,Mine Status,Status Date,Type of Mine
0103133,WHITE PEBBLE,Construction Sand and Gravel,Abandoned,5/7/1999,Surface
0103139,HARRELL PIT,Construction Sand and Gravel,Abandoned,1/30/2001,Surface
0103141,"Basic Sand & Gravel, Inc.",Construction Sand and Gravel,Abandoned,3/12/2002,Surface
0103142,INTERSTATE #2,Construction Sand and Gravel,Abandoned,10/16/2001,Surface
0103148,BIG SANDY PIT,Construction Sand and Gravel,Abandoned,4/25/2003,Surface
0103149,NASAG PIT 2,Construction Sand and Gravel,Active,4/14/1999,Surface
0103151,DYKES -1,Construction Sand and Gravel,Abandoned,4/1/2001,Surface
0103153,SANTEZ SAND & GRAVEL,Construction Sand and Gravel,Abandoned,8/23/1999,Surface
0103159,Rueggs Pit,Construction Sand and Gravel,Active,7/7/1999,Surface
0103161,ATMORE PIT,Construction Sand and Gravel,Abandoned,9/17/1999,Surface
0103167,WHITE SAND PIT,Construction Sand and Gravel,Abandoned,3/15/2005,Surface
0103169,Pecan Grove Plant,Construction Sand and Gravel,Abandoned,3/2/2010,Surface
0103171,Plant 3,Construction Sand and Gravel,Abandoned,11/22/2004,Facility
0103173,PIT 1,Construction Sand and Gravel,Abandoned,6/26/2002,Surface
0103181,Anderson Road Materials LLC,Construction Sand and Gravel,Abandoned,7/7/2011,Surface
0103188,"Roberts Sand & Gravel, Inc.",Construction Sand and Gravel,Abandoned,6/29/2006,Surface
0103192,Dozier Mine,Construction Sand and Gravel,Abandoned,12/17/2012,Surface
0103200,Culpepper Chert Pit,Construction Sand and Gravel,Abandoned,2/28/2023,Surface
0103201,Cash Pit,Construction Sand and Gravel,Abandoned,10/24/2005,Surface
0103203,Paul Pit,Construction Sand and Gravel,Abandoned,2/26/2009,Surface
0103204,TIMBERLINE GRAVEL #1,Construction Sand and Gravel,Abandoned,1/6/2002,Surface
0103209,SLAY PIT,Construction Sand and Gravel,Abandoned,9/10/2001,Surface
0103212,JACOBS PIT,Construction Sand and Gravel,Abandoned,8/21/2001,Surface
0103220,WOODALL PIT #2,Construction Sand and Gravel,Abandoned,3/15/2005,Surface
0103221,G&L SAND & GRAVEL,Construction Sand and Gravel,Abandoned,10/24/2003,Surface
0103223,White City Plant,Construction Sand and Gravel,Active,1/25/2013,Surface
0103224,CALERA,Construction Sand and Gravel,Abandoned,1/15/2016,Facility
0103230,Plant #3,Construction Sand and Gravel,Abandoned,3/7/2005,Surface
0103233,Independence Pit,Construction Sand and Gravel,Abandoned,6/22/2012,Surface
0103238,Sand Mountain Materials,"Sand, Common",Abandoned,4/19/2012,Surface
0103239,Eady Sand & Gravel #1,Construction Sand and Gravel,Abandoned,3/16/2005,Surface
0103241,"Little Hawk Mining, LLC",Construction Sand and Gravel,Intermittent,7/30/2025,Surface
0103244,Poarch Sand & Gravel-Little River Pit,Construction Sand and Gravel,Abandoned,3/18/2005,Surface
0103248,Jackson Plant 713,Construction Sand and Gravel,Active,2/7/2007,Surface
0103251,Baldwin Aggregate Pit 1,Construction Sand and Gravel,Abandoned,11/2/2002,Surface
0103252,Garrett Pit,Construction Sand and Gravel,Abandoned,2/6/2003,Surface
0103253,Big Sandy Pit,Construction Sand and Gravel,Abandoned,7/30/2004,Surface
0103256,Weekley Pit,"Sand, Common",Abandoned,10/12/2004,Surface
0103272,Red Bluff Pit,Construction Sand and Gravel,Abandoned,9/3/2024,Surface
0103274,Cavender Pit,Construction Sand and Gravel,Abandoned,1/29/2008,Surface
0103287,Pit #1,"Sand, Common",Abandoned,6/28/2006,Surface
0103289,Parker Pit,"Sand, Common",Abandoned,3/18/2005,Surface
0103290,Reed Pit #5101,Construction Sand and Gravel,Abandoned,12/28/2012,Surface
0103291,Johnson Pit,Construction Sand and Gravel,Abandoned,7/13/2007,Surface
0103296,Lake Mitchell,"Sand, Common",Abandoned,2/10/2009,Surface
0103297,Pit #1,"Sand, Common",Abandoned,8/18/2006,Surface
0103302,Sardine South Pit #5100,"Sand, Common",Abandoned,3/11/2015,Surface
0103307,Pit #2,Construction Sand and Gravel,Abandoned,12/1/2008,Surface
0103308,"Southeast Sand Co., LLC",Construction Sand and Gravel,Abandoned,1/10/2006,Surface
0103313,Griffin Pit,"Sand, Common",Abandoned,2/6/2007,Surface
0103314,Blakeley Island Sales Yard,"Sand, Common",Abandoned,5/27/2005,Facility
0103316,Mims Pit,"Sand, Common",Abandoned,1/31/2023,Surface
0103317,Saraland Crusher,Construction Sand and Gravel,Abandoned,8/19/2008,Surface
0103324,"Baldwin Sand & Gravel, LLC.",Construction Sand and Gravel,Active,3/3/2014,Surface
0103325,P & R Mining 1,"Sand, Common",Abandoned,7/27/2007,Surface
0103327,Coosa Plant,"Sand, Common",Active,7/6/2005,Surface
0103328,Foley Pit,"Sand, Common",Abandoned,11/30/2011,Surface
0103329,Jackson Pit #2,"Sand, Common",Abandoned,9/12/2013,Surface
0103330,Baton Rouge Plant,"Sand, Common",Abandoned,12/18/2007,Surface
0103331,Landsdown,"Sand, Common",Active,1/13/2021,Surface
0103333,Deatsville Pit,Construction Sand and Gravel,Abandoned,9/14/2016,Surface
0103345,Cooper Pit,Construction Sand and Gravel,Abandoned,5/15/2024,Surface
0103348,Excel Pit,"Sand, Common",Abandoned,12/20/2006,Surface
0103350,Sardine North Pit #5102,"Sand, Common",Abandoned,9/30/2007,Surface
0103352,Smith Mine,Construction Sand and Gravel,Active,7/5/2017,Surface
0103354,Viking Pit,Construction Sand and Gravel,Abandoned,8/1/2008,Surface
0103357,Phenix City Plant II,Construction Sand and Gravel,Active,3/25/2019,Surface
0103359,Livingston Aggregate Mine,Construction Sand and Gravel,Abandoned,2/23/2021,Surface
0103363,Lambert Materials,Construction Sand and Gravel,Active,10/5/2007,Surface
0103367,Circle C Farms Pit,"Sand, Common",Abandoned,6/15/2011,Surface
0103369,King Pit,Construction Sand and Gravel,Abandoned,10/1/2013,Surface
0103379,Pace Sand & Gravel,Construction Sand and Gravel,Abandoned,1/24/2011,Surface
0103382,Sterling Materials Inc.,Construction Sand and Gravel,Abandoned,1/29/2010,Surface
0103383,Alabama Pit,Construction Sand and Gravel,Abandoned,3/1/2013,Surface
0103385,Demopolis Sand Operation,"Sand, Common",Abandoned,4/16/2021,Surface
0103386,Lynn Nolen Construction,Construction Sand and Gravel,Active,12/4/2019,Surface
0103399,Red Eagle,Construction Sand and Gravel,Active,8/13/2009,Surface
0103400,A & S Mine,"Sand, Common",Abandoned,8/18/2008,Surface
0103401,Cedar Creek Pit,Construction Sand and Gravel,Active,7/6/2023,Surface
0103402,WALLACE PIT,Construction Sand and Gravel,Abandoned,12/15/2015,Surface
0103403,Hickory Bend,Construction Sand and Gravel,Abandoned,5/14/2024,Surface
0103406,Allstate Plant,Construction Sand and Gravel,Abandoned,7/22/2024,Surface
0103408,Kirkland Gravel Pit,Construction Sand and Gravel,Abandoned,1/27/2010,Surface
0103427,Pope Pit #2,Construction Sand and Gravel,Intermittent,10/1/2024,Surface
0103429,Flomaton Sand & Gravel,Construction Sand and Gravel,Abandoned,3/2/2012,Surface
0103430,Limestone Creek,Construction Sand and Gravel,Abandoned,2/17/2016,Surface
0103435,Wetumpka Gravel LLC,Construction Sand and Gravel,Abandoned,10/23/2012,Surface
0103449,Kilgore Pit,Construction Sand and Gravel,Abandoned,1/6/2014,Surface
0103461,Miller Pit,Construction Sand and Gravel,Abandoned,10/23/2017,Surface
0103471,Sunflower Plant,Construction Sand and Gravel,Abandoned,2/17/2016,Surface
0103473,M & M #1,Construction Sand and Gravel,Abandoned,7/1/2020,Surface
0103477,SARDINE,Construction Sand and Gravel,Active,12/2/2014,Surface
0103478,SARDINE NORTH,Construction Sand and Gravel,Abandoned,3/11/2015,Surface
0103479,Rail Site Pit,Construction Sand and Gravel,Abandoned,5/25/2018,Surface
0103483,Mobile Abrasives Inc.,"Sand, Common",Abandoned,8/26/2015,Surface
0103485,EADY PIT,Construction Sand and Gravel,Abandoned,4/16/2015,Surface
0103486,Darby Pit,Construction Sand and Gravel,Abandoned,12/1/2017,Surface
0103488,QUALITY SAND & GRAVEL LLC,Construction Sand and Gravel,TempIdle,3/18/2025,Surface
0103501,Bockman Pit,Construction Sand and Gravel,Abandoned,4/1/2017,Surface
0103507,Jackson Quarry,Construction Sand and Gravel,Active,7/15/2020,Surface
0103512,Pit #1,Construction Sand and Gravel,Abandoned,10/6/2017,Surface
0103513,Brown Mine,Construction Sand and Gravel,Abandoned,4/1/2018,Surface
0103514,Long Pit,Construction Sand and Gravel,NonProdActive,10/28/2024,Surface
0103517,Meadows,Construction Sand and Gravel,Active,1/12/2018,Surface
0103524,Repton Mine,Construction Sand and Gravel,Active,8/6/2018,Surface
0103530,Autaugaville Pit,Construction Sand and Gravel,Abandoned,1/16/2023,Surface
0103534,Sam Antley,Construction Sand and Gravel,Abandoned,10/29/2019,Surface
0103537,Holt Pit,Construction Sand and Gravel,Abandoned,8/19/2024,Surface
0103541,Pit #1,Construction Sand and Gravel,Abandoned,2/10/2021,Surface
0103543,Red Mountain Rock,Construction Sand and Gravel,Active,12/19/2020,Surface
0103544,SDAC OZ,"Sand, Common",Active,2/7/2022,Surface
0103546,Pearson Pit,Construction Sand and Gravel,Active,6/22/2021,Surface
0103549,Terminal #1,Construction Sand and Gravel,Abandoned,9/14/2022,Facility
0103553,Pritchett Pit ,"Sand, Common",Abandoned,10/26/2022,Surface
0103563,Tillman Pit,Construction Sand and Gravel,NonProdActive,7/28/2025,Surface
0103564,Monroe Gravel,Construction Sand and Gravel,Abandoned,6/17/2024,Surface
0103566,Belmont 1,Construction Sand and Gravel,Abandoned,10/25/2022,Facility
0103569,Al Rock Pit,"Sand, Common",Abandoned,10/13/2025,Surface
0103571,"All Star Sand & Gravel, Inc.",Construction Sand and Gravel,Active,2/27/2024,Surface
0103572,PETRUNIC PIT,"Sand, Common",Abandoned,6/16/2025,Surface
0103579,Ground Works Materials,Construction Sand and Gravel,Active,1/24/2024,Surface
0103580,Prevo Sand ,"Sand, Common",Active,4/19/2023,Surface
0103603,Marbury Pit,"Sand, Common",Abandoned,11/14/2024,Surface
0103605,Bird Field Pit,"Sand, Common",Abandoned,11/14/2024,Surface
0103606,"R & M Gravel, LLC","Sand, Common",Abandoned,3/10/2025,Surface
0103629,Gargus Borrow Pit,Construction Sand and Gravel,Active,9/1/2025,Surface
0200053,Adair Park Pit,Construction Sand and Gravel,Abandoned,6/6/1979,Surface
0200194,San Xavier Pit,Construction Sand and Gravel,Abandoned,9/9/1980,Surface
0200350,Little Hill Mine,Construction Sand and Gravel,Abandoned,3/13/2024,Surface
0200618,Multi-Metals Incorporated,Construction Sand and Gravel,Abandoned,11/15/1990,Surface
0200620,TACNA SAND & GRAVEL LLC,Construction Sand and Gravel,Active,12/7/1978,Surface
0200622,PORTABLE SCREENING PLANT,Construction Sand and Gravel,Abandoned,12/14/2016,Surface
0200626,Camp Verde Pit & Plant,Construction Sand and Gravel,Abandoned,5/7/1990,Surface
0200627,ACME SAND & GRAVEL,Construction Sand and Gravel,Abandoned,7/9/2004,Surface
0200628,Center Street Plant #25,Construction Sand and Gravel,Abandoned,8/14/1990,Surface
0200631,UNIVERSITY PLANT ,Construction Sand and Gravel,Abandoned,2/7/2008,Surface
0200632,SUN CITY PLANT,Construction Sand and Gravel,Active,11/15/2010,Surface
0200633,ARIZONA SILICA SAND COMPANY,Construction Sand and Gravel,Abandoned,8/16/2013,Surface
0200639,Cottonwood Wash ,Construction Sand and Gravel,Abandoned,12/5/2012,Surface
0200645,Cochise Materials Incorporated,Construction Sand and Gravel,Abandoned,8/13/1993,Surface
0200649,Tangerine Road Pit,Construction Sand and Gravel,Active,5/9/2014,Surface
0200652,Lynx Creek,Construction Sand and Gravel,Abandoned,8/24/1978,Surface
0200653,Eskco Sand And Gravel Pit,Construction Sand and Gravel,Abandoned,8/15/1987,Surface
0200656,MAMMOTH,Construction Sand and Gravel,Abandoned,8/13/2002,Surface
0200657,Gila Bend Pit And Plant,Construction Sand and Gravel,Abandoned,3/4/1980,Surface
0200660,Queen Pit And Superior Pit,Construction Sand and Gravel,Abandoned,2/8/1983,Surface
0200663,Sand & Gravel Operation,Construction Sand and Gravel,Abandoned,9/19/2006,Surface
0200664,CEMEX - MESA,Construction Sand and Gravel,Abandoned,11/9/2010,Surface
0200674,Pit No 1,Construction Sand and Gravel,Abandoned,8/4/1992,Surface
0200678,Hughes Pit,Construction Sand and Gravel,Abandoned,5/22/1995,Surface
0200681,Josephine Canyon 75-100,Construction Sand and Gravel,Abandoned,1/30/1980,Surface
0200683,Fico Pit,Construction Sand and Gravel,Abandoned,2/19/1981,Surface
0200686,Sand And Gravel Pit,Construction Sand and Gravel,Abandoned,7/8/1985,Surface
0200687,Ray Despain Sand & Rock,Construction Sand and Gravel,Abandoned,2/7/1996,Surface
0200689,Reeves Sand & Rock Incorporated,Construction Sand and Gravel,Abandoned,2/11/1985,Surface
0200693,DREXEL PIT,Construction Sand and Gravel,Abandoned,3/16/1994,Surface
0200695,Sand And Gravel Pit And Plant,Construction Sand and Gravel,Abandoned,10/5/1978,Surface
0200699,Portable Crusher #1,Construction Sand and Gravel,Abandoned,3/8/1990,Surface
0200702,Tri-City Gravel Pit,Construction Sand and Gravel,Abandoned,3/31/1993,Surface
0200704,Sonora Environmental LLC dba B & R Mats,Construction Sand and Gravel,Abandoned,10/22/2008,Surface
0200707,Sand & Gravel Plant & Pit,Construction Sand and Gravel,Abandoned,11/21/1985,Surface
0200708,"UNITED METRO MATERIALS INC., WET",Construction Sand and Gravel,Abandoned,8/14/2002,Surface
0200709,24th Street Pit,Construction Sand and Gravel,Abandoned,8/13/1979,Surface
0200711,CEMEX - BEELINE,Construction Sand and Gravel,Abandoned,3/14/2011,Surface
0200716,Plant 6,Construction Sand and Gravel,Abandoned,3/5/1991,Surface
0200717,CEMEX - CASA GRANDE,Construction Sand and Gravel,Active,2/5/1985,Surface
0200718,CRUSHER #2,Construction Sand and Gravel,Abandoned,6/2/2003,Surface
0200719,RINKER MATERIALS COOLIDGE,Construction Sand and Gravel,Abandoned,2/9/2006,Surface
0200720,CEMEX - GLENDALE,Construction Sand and Gravel,Abandoned,1/13/2011,Surface
0200722,CEMEX - HWY 95,Construction Sand and Gravel,Abandoned,7/11/2023,Surface
0200724,Valley Redi-Mix Pit,Construction Sand and Gravel,Abandoned,4/21/1978,Surface
0200728,Tri County Materials Inc.,Construction Sand and Gravel,Active,2/2/2013,Surface
0200730,Kingman Div Plant #1,Construction Sand and Gravel,Abandoned,7/10/1984,Surface
0200731,Hart Enterprises,Construction Sand and Gravel,Abandoned,1/4/1989,Surface
0200735,Roll Plant,Construction Sand and Gravel,Abandoned,3/20/1996,Surface
0200740,TONTO PIT,Construction Sand and Gravel,Intermittent,10/23/2025,Surface
0200758,Silver Creek,Construction Sand and Gravel,Intermittent,3/20/2025,Surface
0200774,Bleaks Pit,Construction Sand and Gravel,Abandoned,8/6/1979,Surface
0200988,CEMEX - 19TH AVE,Construction Sand and Gravel,Active,7/4/1976,Surface
0200989,VALENCIA,Construction Sand and Gravel,Abandoned,10/22/2006,Surface
0200990,Starr Ready Mix Pit,Construction Sand and Gravel,Abandoned,7/10/1984,Surface
0200992,PLANT #1,Construction Sand and Gravel,Abandoned,1/29/2003,Surface
0200993,59th Avenue Plant,Construction Sand and Gravel,Abandoned,3/17/1986,Surface
0201002,Parker Pit,Construction Sand and Gravel,Abandoned,9/11/1989,Surface
0201003,Orion Pit,Construction Sand and Gravel,Abandoned,7/6/1993,Surface
0201035,Plant 6,Construction Sand and Gravel,Abandoned,4/20/1995,Surface
0201037,CEMEX - WEST PLANT #72,Construction Sand and Gravel,Abandoned,1/20/2025,Surface
0201054,Tangerine Road Plant,Construction Sand and Gravel,Abandoned,4/22/1993,Surface
0201060,Bradshaw Mountain Redi-Mix Ii,Construction Sand and Gravel,Abandoned,1/18/1989,Surface
0201062,Hualapai Pit,Construction Sand and Gravel,Active,11/23/2011,Surface
0201063,Ward Pit,Construction Sand and Gravel,Abandoned,5/30/1979,Surface
0201064,Meadow Creek Pit,Construction Sand and Gravel,Abandoned,10/1/2021,Surface
0201070,PHOENIX REDI-MIX,Construction Sand and Gravel,Abandoned,2/6/1997,Surface
0201072,PAULDEN SAND & ROCK,Construction Sand and Gravel,Abandoned,10/9/2001,Surface
0201073,Avondale Plant #69 Or Plant #69,Construction Sand and Gravel,Abandoned,8/14/1990,Surface
0201087,FIRST KNOLL PIT,Construction Sand and Gravel,Abandoned,6/5/2001,Surface
0201122,Sand And Gravel Pit,Construction Sand and Gravel,Abandoned,10/23/1978,Surface
0201135,Portable Unit No 1,Construction Sand and Gravel,Abandoned,10/20/1989,Surface
0201143,COTTONWOOD WASH SAND & GRAVEL PI,Construction Sand and Gravel,Abandoned,8/1/2002,Surface
0201144,Concho Pit,Construction Sand and Gravel,Abandoned,3/2/1981,Surface
0201153,Chandler Ready Mix Incorporated,Construction Sand and Gravel,Abandoned,1/29/1980,Surface
0201154,Lake Havasu Operations Price Dr ,Construction Sand and Gravel,Abandoned,5/31/2007,Surface
0201162,Hancock Pit,Construction Sand and Gravel,Abandoned,4/17/1980,Surface
0201173,Plant #3,Construction Sand and Gravel,Abandoned,1/16/1981,Surface
0201202,Lynx Creek Gravel Pit,Construction Sand and Gravel,Abandoned,6/18/1986,Surface
0201203,ORANGE GROVE,Construction Sand and Gravel,Active,10/2/2005,Surface
0201217,0SCREENING PLANT & SHOP,Construction Sand and Gravel,Intermittent,10/1/2021,Surface
0201221,Airport Pit,Construction Sand and Gravel,Active,4/1/2012,Surface
0201222,Yavapai Plant 22,Construction Sand and Gravel,Active,2/15/1973,Surface
0201225,Air Port Pit,Construction Sand and Gravel,Abandoned,2/12/1980,Surface
0201236,Orban Pit,Construction Sand and Gravel,Abandoned,4/14/1992,Surface
0201238,Valley Rock & Sand Co Inc,Construction Sand and Gravel,Abandoned,7/27/2007,Surface
0201249,CEMEX - GLOBE/BIXBY,Construction Sand and Gravel,Active,3/14/1980,Surface
0201251,Action Sand & Gravel,Construction Sand and Gravel,Abandoned,2/11/1987,Surface
0201252,Rillito Pit Or Rillito,Construction Sand and Gravel,Abandoned,2/12/1981,Surface
0201261,Century Materials Portable Plant 1,Construction Sand and Gravel,Abandoned,11/22/1993,Surface
0201264,Santa Cruz Pit,Construction Sand and Gravel,Abandoned,2/14/1985,Surface
0201268,APACHE JCT GRANITE PITS,Construction Sand and Gravel,Abandoned,6/1/2001,Surface
0201279,Ina Road Pit,Construction Sand and Gravel,Abandoned,7/31/1981,Surface
0201285,Cindrich Pit,Construction Sand and Gravel,Abandoned,8/13/1982,Surface
0201294,Mesa Sand And Gravel Pit,Construction Sand and Gravel,Abandoned,6/29/1978,Surface
0201315,OSBORN WASH,Construction Sand and Gravel,Active,2/3/2014,Surface
0201317,LITCHFIELD PLANT,Construction Sand and Gravel,Abandoned,5/9/2013,Surface
0201330,Eads Sand And Gravel Pit,Construction Sand and Gravel,Abandoned,5/23/1978,Surface
0201333,Bedrock Aggregate,Construction Sand and Gravel,Abandoned,8/23/1978,Surface
0201334,Black Hills,Construction Sand and Gravel,Abandoned,6/5/1990,Surface
0201374,Freiday Pit And Plant,Construction Sand and Gravel,Abandoned,9/11/1980,Surface
0201381,Portable #1,Construction Sand and Gravel,Abandoned,5/4/1995,Surface
0201389,Plant #3001,Construction Sand and Gravel,Abandoned,12/4/1984,Surface
0201398,Aztec plant,Construction Sand and Gravel,Active,5/12/2023,Surface
0201409,North Pit,Construction Sand and Gravel,Abandoned,3/13/1984,Surface
0201411,Portable Crusher,Construction Sand and Gravel,Abandoned,5/30/1979,Surface
0201413,El Jay Sand & Gravel,Construction Sand and Gravel,Abandoned,2/27/1979,Surface
0201426,Townsend Pit,Construction Sand and Gravel,Abandoned,1/21/1980,Surface
